Temperatur,Kelembaban,Wind speed,Ketinggian air,Kondisi
36.6532482905548,35.778324432906516,56.63825961576737,52.018300076074986,3.0
27.265411447168418,80.91301853038861,49.84908470950673,24.4407135948111,0.0
30.095826848292184,73.39484242095713,48.3853089603437,38.57491128072782,1.0
35.237423857915026,20.70622745997028,42.76509812952661,49.98552620254022,3.0
34.8215821161906,62.12947696609882,56.75418269772824,49.55343730127657,2.0
26.102356167086192,84.60150445752998,51.64220636989047,30.872507242357383,0.0
32.46885444291852,52.51924553686202,24.415062382180146,46.9542653204637,2.0
37.3512075471402,26.22502549807544,45.88177224081526,69.87470384331775,3.0
36.90096130426757,48.184586178593165,27.133057975830315,43.09923830315867,2.0
21.83336654328357,92.85132140865285,80.121463968795,22.091012159232385,0.0
20.0,96.75176495078803,75.15381710162526,22.144997847148105,0.0
35.48533321379471,52.9959405289226,36.117299258247805,48.9818903409123,2.0
